id	title	author	author_norm	GND	date	series	genre	publisher	license	tokenCount				
k00300001057	Der Drachensee	Peter Terrid				Mythor	fantasy		restricted	30761				
k00300001058	Die Lichtburg	Peter Terrid				Mythor	fantasy		restricted	29537				
k00300001059	Die Mauern von Logghard	Paul Wolf				Mythor	fantasy		restricted	31669				
k00300001060	Vorstoß in die Schattenzone	Paul Wolf				Mythor	fantasy		restricted	31003				
k00300001061	Im Reich der Feuergöttin	Horst Hoffmann				Mythor	fantasy		restricted	32780				
k00300001062	Der Held und die Feuergöttin	Horst Hoffmann				Mythor	fantasy		restricted	32601				
k00300001063	Vina, die Hexe	W. K. Giesa				Mythor	fantasy		restricted	30876				
k00300001064	Luftgeister greifen an	W. K. Giesa				Mythor	fantasy		restricted	30973				
k00300001065	Die Amazonen von Vanga	Hubert Haensel				Mythor	fantasy		restricted	30229				
k00300001066	Flucht aus Korum	Hubert Haensel				Mythor	fantasy		restricted	30675				
k00300001067	In Hadam wartet der Henker	Hans Kneifel				Mythor	fantasy		restricted	27854				
k00300001068	Irrfahrt durch die Düsterzone	Hans Kneifel				Mythor	fantasy		restricted	29778				
k00300001069	Das Gläserne Schwert	Peter Terrid				Mythor	fantasy		restricted	29854				
k00300001070	Das böse Auge	Horst Hoffmann				Mythor	fantasy		restricted	32141				
k00300001071	Die Riesen vom Hungerturm	Horst Hoffmann				Mythor	fantasy		restricted	33261				
k00300001072	Die schwimmende Stadt	Hubert Haensel				Mythor	fantasy		restricted	30180				
k00300001073	Die Bestie erwacht	W. K. Giesa				Mythor	fantasy		restricted	30617				
k00300001074	Schule der Hexen	Horst Hoffmann				Mythor	fantasy		restricted	31747				
k00300001075	Treibjagd der Amazonen	W. K. Giesa				Mythor	fantasy		restricted	30351				
k00300001076	Die Katakomben von Acron	Hubert Haensel				Mythor	fantasy		restricted	28786				
k00300001077	Krieg der Hexen	Paul Wolf				Mythor	fantasy		restricted	32215				
k00300001078	Traumland der Ambe	Ernst Vlcek				Mythor	fantasy		restricted	32480				
k00300001079	Die Barbaren	Hugh Walker				Mythor	fantasy		restricted	32267				
k00300001080	Die Peststadt	Hans Kneifel				Mythor	fantasy		restricted	29997				
k00300001081	Abenteuer in Erron	Peter Terrid				Mythor	fantasy		restricted	30069				
k00300001082	Die goldene Riesin	Peter Terrid				Mythor	fantasy		restricted	30647				
k00300001083	An den Springquellen	Hans Kneifel				Mythor	fantasy		restricted	28980				
k00300001084	Die Albtraumritter	Hans Kneifel				Mythor	fantasy		restricted	28383				
k00300001085	Das Fest der Masken	W. K. Giesa				Mythor	fantasy		restricted	30845				
k00300001086	Der Tod der Lumenia	W. K. Giesa				Mythor	fantasy		restricted	30100				
k00300001087	Das Nasse Grab	Horst Hoffmann				Mythor	fantasy		restricted	31843				
k00300001088	Die versunkene Welt	Horst Hoffmann				Mythor	fantasy		restricted	31752				
k00300001089	Aufbruch der Barbaren	Hugh Walker				Mythor	fantasy		restricted	32835				
k00300001090	Das Tal der Schmetterlinge	Hans Kneifel				Mythor	fantasy		restricted	28486				
k00300001091	Der Bestienhelm	Hans Kneifel				Mythor	fantasy		restricted	29442				
k00300001092	Palast der Tränen	Hans Kneifel				Mythor	fantasy		restricted	28905				
k00300001093	Herr der Stürme	Hugh Walker				Mythor	fantasy		restricted	32264				
k00300001094	Götter des Meeres	Hubert Haensel				Mythor	fantasy		restricted	30929				
k00300001095	Die Namenlose	Hubert Haensel				Mythor	fantasy		restricted	30278				
k00300001096	Stadt der Amazonen	W. K. Giesa				Mythor	fantasy		restricted	31253				
k00300001097	Kampf in der Arena	W. K. Giesa				Mythor	fantasy		restricted	30869				
k00300001098	Die Chronik der Burg Narein	Peter Terrid				Mythor	fantasy		restricted	31151				
k00300001099	Der Hexenhain	Paul Wolf				Mythor	fantasy		restricted	30802				
k00300001100	Der Kampf um die Burg	Peter Terrid				Mythor	fantasy		restricted	30423				
k00300001101	Der Lava-Mann	Paul Wolf				Mythor	fantasy		restricted	32048				
k00300001102	Der Mammutfriedhof	Hans W. Wiener				Mythor	fantasy		restricted	31491				
k00300001103	Triumph der Großen Horde	Hugh Walker				Mythor	fantasy		restricted	30987				
k00300001104	Das Ende eines Dämons	Hugh Walker				Mythor	fantasy		restricted	30593				
k00300001105	Sturm auf den Hexenstern	Horst Hoffmann				Mythor	fantasy		restricted	31846				
k00300001106	Hexengewitter	Horst Hoffmann				Mythor	fantasy		restricted	31536				
k00300001107	Der Frostpalast	W. K. Giesa				Mythor	fantasy		restricted	30803				
k00300001108	Die Zaubermütter	Peter Terrid				Mythor	fantasy		restricted	29319				
k00300001109	Duell am Hexenstern	Hubert Haensel				Mythor	fantasy		restricted	30862				
k00300001110	Tempel der Rache	Hans Kneifel				Mythor	fantasy		restricted	28354				
k00300001111	Mit Schwert und Magie	Hans Kneifel				Mythor	fantasy		restricted	29222				
k00300001112	Die Stunde der Zaem	Hubert Haensel				Mythor	fantasy		restricted	29453				
k00300001113	Bandoleros	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	41408				
k00300001114	Blizzard-John	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44015				
k00300001115	Büffeltöter	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42489				
k00300001116	Cowboy-Wege	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42985				
k00300001117	Das Paar aus Louisiana	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44093				
k00300001118	Das Paar aus Texas	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	48432				
k00300001119	Die Gun-Sisters	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42824				
k00300001120	Ein Mann wie Kirby	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	52108				
k00300001121	Einsam in der Hölle	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44886				
k00300001122	Flucht durch den Blizzard	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	43502				
k00300001123	Im Schatten der Coltritter	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44084				
k00300001124	Jamie und Clyde	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42840				
k00300001125	Last Chance Camp	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	53094				
k00300001126	Main Street	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44161				
k00300001127	Pferdejäger	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42315				
k00300001128	Scout-Ehre	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	43187				
k00300001129	Sündige Stadt	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	44040				
k00300001130	Texas Marshal	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42278				
k00300001131	Verlorene Stadt	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	42134				
k00300001132	Wyoming Wade	GF Unger	Unger, G. F.			G.F. Unger	western		restricted	41653				
k00300001133	Süße Küsse nach Rezept	A.C.ARTHUR				Baccara	liebe		restricted	47118				
k00300001134	Begehren in schwindelnder Höhe	ALLISON LEIGH				Baccara	liebe		restricted	47146				
k00300001135	Ein gefährlich erotisches Versprechen	ANDREA LAURENCE				Baccara	liebe		restricted	46441				
k00300001136	Sinnliche Stunden mit dem Boss	ANDREA LAURENCE				Baccara	liebe		restricted	46079				
k00300001137	Verführt von meinem Feind?	ANDREA LAURENCE				Baccara	liebe		restricted	45252				
k00300001138	So unvergesslich heiße Stunden …	ANN MAJOR				Baccara	liebe		restricted	46678				
k00300001139	Leidenschaft auf den zweiten Blick	BARBARA DUNLOP				Baccara	liebe		restricted	46915				
k00300001140	Mehr als ein aufregendes Spiel?	BARBARA DUNLOP				Baccara	liebe		restricted	46348				
k00300001141	Reich, sexy – und gefährlich!	BARBARA DUNLOP				Baccara	liebe		restricted	47138				
k00300001142	Wenn die Sinnlichkeit erwacht	BRENDA HARLEN				Baccara	liebe		restricted	47158				
k00300001143	Dein Blick weckt mein Begehren	BRENDA JACKSON				Baccara	liebe		restricted	47559				
k00300001144	Der Millionär und die schöne Erbin	CAT SCHIELD				Baccara	liebe		restricted	47031				
k00300001145	Herzrasen in Las Vegas	CAT SCHIELD				Baccara	liebe		restricted	47195				
k00300001146	So köstlich wie dein Kuss	CAT SCHIELD				Baccara	liebe		restricted	45738				
k00300001147	Sehnsucht nach deinen wilden Küssen	CHARLENE SANDS				Baccara	liebe		restricted	48151				
k00300001148	Die Nacht mit dem Tycoon	CHRISTINE RIMMER				Baccara	liebe		restricted	48822				
k00300001149	Ein Kuss und ich bin verloren	DARA GIRARD				Baccara	liebe		restricted	47661				
k00300001150	Im Bann deiner sexy Stimme	DARA GIRARD				Baccara	liebe		restricted	48618				
k00300001151	Betrügst du mich, Alana?	DEBBI RAWLINS				Baccara	liebe		restricted	47340				
k00300001152	Die Lust in ihren Augen	ELAINE OVERTON				Baccara	liebe		restricted	47026				
k00300001153	Verbrenn dir nicht die Finger, Darling	EMILY MCKAY				Baccara	liebe		restricted	48347				
k00300001154	Süße Versuchung für den Playboy	FARRAH ROCHON				Baccara	liebe		restricted	45875				
k00300001155	In deinen starken Armen …	HARMONY EVANS				Baccara	liebe		restricted	47544				
k00300001156	Verlangen gegen jede Vernunft	JANICE MAYNARD				Baccara	liebe		restricted	45402				
k00300001157	Lügen, Leidenschaft – und Liebe?	JENNIFER GREENE				Baccara	liebe		restricted	45236				
k00300001158	Eiskalte Nächte, feuriges Verlangen	JENNIFER LABRECQUE				Baccara	liebe		restricted	46654				
k00300001159	Viel mehr als eine heiße Nacht	JENNIFER LABRECQUE				Baccara	liebe		restricted	46136				
k00300001160	Der Prinz und die Nanny	JULES BENNETT				Baccara	liebe		restricted	46787				
k00300001161	Bleib bei mir, City-Girl!	KATHIE DENOSKY				Baccara	liebe		restricted	45342				
k00300001162	Doch ich weiß, dass ich dich liebe	KATHIE DENOSKY				Baccara	liebe		restricted	47293				
k00300001163	Verliebt in den Bodyguard	KATHRYN JENSEN				Baccara	liebe		restricted	47256				
k00300001164	Was ich begehre, bist du!	KATHRYN JENSEN				Baccara	liebe		restricted	48387				
k00300001165	Aus Sehnsucht nach heißen Küssen	KAYLA PERRIN				Baccara	liebe		restricted	47824				
k00300001166	Heißer Flirt unter Palmen	KAYLA PERRIN				Baccara	liebe		restricted	47247				
k00300001167	Rote Lippen auf meiner Haut	KIMBERLY KAYE TERRY				Baccara	liebe		restricted	44766				
k00300001168	Leidenschaft einer Wüstennacht	KRISTI GOLD				Baccara	liebe		restricted	46651				
k00300001169	Überwältigt von heißem Verlangen	LAUREN CANAN				Baccara	liebe		restricted	47956				
k00300001170	Eine Affäre – prickelnd wie Champagner	LEANNE BANKS				Baccara	liebe		restricted	94528				
k00300001171	Betört von einer Betrügerin?	MAUREEN CHILD				Baccara	liebe		restricted	46631				
k00300001172	Schicksalsnacht mit dem Millionär	MAUREEN CHILD				Baccara	liebe		restricted	16806				
k00300001173	Jetzt will ich so viel mehr!	MAUREEN SMITH				Baccara	liebe		restricted	47357				
k00300001174	Verbotene Sinnlichkeit	MICHELLE CELMER				Baccara	liebe		restricted	47720				
k00300001175	Zurück in den Armen des Playboys	NANCY ROBARDS THOMPSON				Baccara	liebe		restricted	45202				
k00300001176	Verführung in schwarzem Leder	NICKI NIGHT				Baccara	liebe		restricted	46894				
k00300001177	Wie verführe ich meinen Ex?	PAULA ROE				Baccara	liebe		restricted	47180				
k00300001178	Mein unwiderstehlicher Milliardär	ROBYN GRADY				Baccara	liebe		restricted	47417				
k00300001179	Wie im Rausch dieser einen Nacht	SARAH M. ANDERSON				Baccara	liebe		restricted	46164				
k00300001180	Küsse, die nur Lügen waren?	SILVER JAMES				Baccara	liebe		restricted	48434				
k00300001181	Alles andere als unschuldig	WENDY ETHERINGTON				Baccara	liebe		restricted	46926				
k00300001182	Süße Geheimnisse jener Nacht	YAHRAH ST. JOHN				Baccara	liebe		restricted	45814				
k00300001183	Nur eine sinnliche Affäre?	YVONNE LINDSAY				Baccara	liebe		restricted	47147				
1193753066	Die Tigerbraut	William Horst. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	6525				
1193753023	Der Kerkermeister von Sing-Sing	Joe Weyermoor. Hrsg. von Otto Eicke			1921	Der neue Excentric Club	krimi		free	8099				
1193753015	Beim Zauberer vom Meulo-Park	Herbert Wulfner. Hrsg. von Otto Eicke			1921	Der neue Excentric Club	krimi		free	8270				
1193752981	Fort Stephenson	Heinrich Feldinger. Hrsg. von Otto Eicke			1921	Der neue Excentric Club	krimi		free	8476				
1193752973	Die Wunderdogge der Vanderbilts	Heinrich Feldinger. Hrsg. von Otto Eicke			1921	Der neue Excentric Club	krimi		free	7938				
1193752957	Der Herzog von Ilsterburg	Walter Gernsheim. Hrsg. von Otto Eicke			1921	Der neue Excentric Club	krimi		free	8320				
1193752930	Auf Schlittschuhen über den Bärensee	Joe Weyermoor. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7246				
1193752914	Perlen	Joe Weyermoor. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7111				
1193752892	Percy, der Lebensretter	Joe Weyermoor			1922	Der neue Excentric Club	krimi		free	6484				
1193752884	Die Tote - ruft!	Joe Weyermoor. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	8251				
1193752876	Der überlistete Mädchenhändler	Martin Winfried. Hrsg. von Otto Eicke			1922	Mädchenhändler	krimi		free	7578				
1193752868	Der Mann mit den Katzenaugen	Martin Winfried. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7021				
1193752841	"Der Raub der ""Helena"""	Martin Winfried. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7911				
1193752833	Der verlorene Sohn	Martin Winfried. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	6238				
1193752825	Der Mord am Unabhängigkeits-Tag	Herbert Wulfner. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7388				
1193752809	Im australischen Busch	Heinrich Feldinger. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7278				
1193752795	Die Schatzinsel	Heinrich Feldinger			1922	Der neue Excentric Club	krimi		free	6349				
1193752787	Das Serum	Heinrich Feldinger. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	8149				
1193752760	Der goldene Tomahawk	Heinrich Feldinger. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7442				
1193752752	Das Verschwinden des Doktor Jekyll	Heinrich Feldinger. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7435				
1193752744	Der Mord im Film	Walter Gernsheim. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7188				
1193752736	Eine Nacht in Whitechapel	Walter Gernsheim			1922	Der neue Excentric Club	krimi		free	6353				
1193752728	Die Säule der Tränen	Walter Gernsheim. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	6354				
1193752701	Zigeunerliebe	Walter Gernsheim. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7535				
1193752698	Vanderstyfts Tod	William Horst. Hrsg. von Otto Eicke			1922	Der neue Excentric Club	krimi		free	7488				
1193752663	Der Ring in der Sandwüste	Martin Winfried			1926	Der neue Excentric Club	krimi		free	5494				
1193752655	Das fliegende Haus	Heinrich Feldinger			1926	Der neue Excentric Club	krimi		free	5712				
1193467438	Der Schuß im Walde	von Fr. D. Ortwig-Ramin			1919	MIGNON-ROMANE	unklar		free	20817				
1193467373	Ein armes Mädchen	von Ernst Woop			1916	MIGNON-ROMANE	unklar		free	21143				
1192282809	Eine Notlüge	Hans Heinrich Schönfeld			1920	MIGNON-ROMANE	unklar		free	23109				
1192282787	Beregis	Ludwig Bauer			1920	MIGNON-ROMANE	unklar		free	21733				
1192282760	Eine Künstlerliebe	Helene Merkel			1920	MIGNON-ROMANE	unklar		free	21282				
1192282744	Nur der Kühne gewinnt	Paul Forster			1920	MIGNON-ROMANE	unklar		free	20452				
1192282728	Mammon	H. von Remagen			1920	MIGNON-ROMANE	unklar		free	21270				
1192282701	Tannengrün	Hugo Diehl			1920	MIGNON-ROMANE	unklar		free	19691				
1192282647	Das schlechte Jahr	Albert Petersen			1920	MIGNON-ROMANE	unklar		free	21792				
1192282639	Die Hochzeit zu Recamier	Anny Kretschmer			1920	MIGNON-ROMANE	unklar		free	20289				
1192282604	Ueberlistet	Richard Bach			1919	MIGNON-ROMANE	unklar		free	21246				
1192282566	Sommerglück	K. L. Nordhausen			1919	MIGNON-ROMANE	unklar		free	19701				
1192282515	Erloschenes Licht	Karl Saul			1919	MIGNON-ROMANE	unklar		free	19943				
1192282493	Der Goldfisch	Erich v. Horst			1919	MIGNON-ROMANE	unklar		free	21179				
1192282485	"Die Wirtin vom ""Goldenen Löwen"""	Wolfgang Kemter			1919	MIGNON-ROMANE	unklar		free	21722				
1192282450	Hoheit inkognito	Josefine Angelika			1919	MIGNON-ROMANE	unklar		free	20387				
1192282418	Eine glänzende Partie	M. von Weißenthurm			1919	MIGNON-ROMANE	unklar		free	21832				
1192282388	Solche, die sich selbst zermartern!	Eugen Bernard			1919	MIGNON-ROMANE	unklar		free	19763				
1192282345	Fremd im Vaterhaus	M. Prager			1919	MIGNON-ROMANE	unklar		free	21977				
1192282264	Die Tänzerin	Max Hirschfeld			1919	MIGNON-ROMANE	unklar		free	20667				
1192282191	Ein Glückspilz	Eugen Bernard			1919	MIGNON-ROMANE	unklar		free	21398				
1192282116	Endlich sein!	G. Werner			1919	MIGNON-ROMANE	unklar		free	21294				
1192281950	Das lockende Ziel	R. Stein			1919	MIGNON-ROMANE	unklar		free	21142				
1192281918	Die Rose von Alincourt	Siegfried Baske			1919	MIGNON-ROMANE	unklar		free	21625				
1192281853	Der rechte Arm	Richard Pfalzgraf			1919	MIGNON-ROMANE	unklar		free	19068				
1192281845	Das Vermächtnis des Verschollenen	Fritz Daum			1919	MIGNON-ROMANE	unklar		free	19984				
1192281837	Der Schandfleck	Wolf Heinberg			1919	MIGNON-ROMANE	unklar		free	20278				
1192281772	Der tolle Graf	Alb. G. Krueger			1919	MIGNON-ROMANE	unklar		free	21727				
1192281764	Nur ein Traum	Paul Forster			1918	MIGNON-ROMANE	unklar		free	19912				
1192281756	Liebe und Ehre	Carl H. Atan			1918	MIGNON-ROMANE	unklar		free	21863				
1192281721	Tränen der Liebe	Keeler-Berg			1918	MIGNON-ROMANE	unklar		free	19252				
1192281713	Die Flucht in der Wüste	Fr. D. Ortwig-Ramin			1918	MIGNON-ROMANE	unklar		free	20506				
1192281691	Der Silberprinz	Rudolf Gilek			1918	MIGNON-ROMANE	unklar		free	21311				
1192281675	Der Ruf aus dem Jenseits	A. Rosinskow			1918	MIGNON-ROMANE	unklar		free	20682				
1192281659	Der stille Sozius	Oskar Justinus			1919	MIGNON-ROMANE	unklar		free	21553				
1192281640	Im Lachen des Glücks	J. Silvanus			1919	MIGNON-ROMANE	unklar		free	19339				
1192281616	Das Perlenhalsband	Carl H. Atan			1919	MIGNON-ROMANE	unklar		free	21152				
1192281586	Ich bleibe Dein	Keeler-Berg			1918	MIGNON-ROMANE	unklar		free	19200				
1192281500	Die schöne Mexikanerin	Rudolf Gilek			1918	MIGNON-ROMANE	unklar		free	19594				
1192281470	Ein Hoheslied der Treue	Eugen Bernard			1918	MIGNON-ROMANE	unklar		free	19955				
1192281462	Der Kurier des Sultans	Fr. Ortwig-Ramin			1918	MIGNON-ROMANE	unklar		free	19891				
1192281373	Die Geigenfee	B. M. Vere			1918	MIGNON-ROMANE	unklar		free	20007				
1192281357	Die schwere Schuld	Hans Walter Schmidt			1918	MIGNON-ROMANE	unklar		free	21092				
